trials,participant,valence,S,R,rt,dataset
113,1,8,right,right,0.7314583355398518,weber_holds_vmismatch_0.7
114,1,8,right,right,1.3218519313471484,weber_holds_vmismatch_0.7
115,1,8,right,right,1.349306817913546,weber_holds_vmismatch_0.7
116,1,8,right,right,1.0936380028486359,weber_holds_vmismatch_0.7
117,1,8,right,right,1.0861541407757214,weber_holds_vmismatch_0.7
118,1,8,right,right,0.8464057485128007,weber_holds_vmismatch_0.7
119,1,8,right,right,0.8911694656273395,weber_holds_vmismatch_0.7
120,1,8,right,right,1.391324253830717,weber_holds_vmismatch_0.7
1,2,2,left,left,1.1223760618074634,weber_holds_vmismatch_0.7
2,2,2,left,left,0.8581404089237221,weber_holds_vmismatch_0.7
3,2,2,left,left,1.0710307601676365,weber_holds_vmismatch_0.7
4,2,2,left,left,0.7144582055165427,weber_holds_vmismatch_0.7
5,2,2,left,left,1.365431250017066,weber_holds_vmismatch_0.7
6,2,2,left,left,1.3674352501282363,weber_holds_vmismatch_0.7
7,2,2,left,left,0.850999434003969,weber_holds_vmismatch_0.7
8,2,2,left,left,1.5714067455102758,weber_holds_vmismatch_0.7
9,2,2,left,left,1.0870800812063162,weber_holds_vmismatch_0.7
10,2,2,left,left,1.117285870783807,weber_holds_vmismatch_0.7
11,2,3,left,left,1.0059420520685511,weber_holds_vmismatch_0.7
12,2,3,left,left,1.0938888209048188,weber_holds_vmismatch_0.7
13,2,3,left,left,1.2207165274470944,weber_holds_vmismatch_0.7
14,2,3,left,left,1.0225094639392984,weber_holds_vmismatch_0.7
15,2,3,left,left,0.9853112031352236,weber_holds_vmismatch_0.7
16,2,3,left,left,1.5998582651198463,weber_holds_vmismatch_0.7
17,2,3,left,left,1.13801007291862,weber_holds_vmismatch_0.7
18,2,3,left,left,1.0819993698260628,weber_holds_vmismatch_0.7
19,2,3,left,left,1.9666214113314384,weber_holds_vmismatch_0.7
20,2,3,left,left,1.6107243903427146,weber_holds_vmismatch_0.7
21,2,4,left,left,2.0534796441262104,weber_holds_vmismatch_0.7
22,2,4,left,left,2.097263141789463,weber_holds_vmismatch_0.7
23,2,4,left,left,2.892176039552493,weber_holds_vmismatch_0.7
24,2,4,left,left,1.7374521875228006,weber_holds_vmismatch_0.7
25,2,4,left,right,2.5283164818353447,weber_holds_vmismatch_0.7
26,2,4,left,right,1.8138780072838452,weber_holds_vmismatch_0.7
27,2,4,left,right,2.1254240905388517,weber_holds_vmismatch_0.7
28,2,4,left,left,3.082223772378002,weber_holds_vmismatch_0.7
29,2,4,left,right,2.0329131540081056,weber_holds_vmismatch_0.7
30,2,4,left,left,1.956318481153953,weber_holds_vmismatch_0.7
31,2,6,left,right,1.8223216836349982,weber_holds_vmismatch_0.7
32,2,6,left,right,1.6850991989206285,weber_holds_vmismatch_0.7
33,2,6,left,right,1.51886829809286,weber_holds_vmismatch_0.7
34,2,6,left,left,1.6362625982221368,weber_holds_vmismatch_0.7
35,2,6,left,right,3.6644694925794563,weber_holds_vmismatch_0.7
36,2,6,left,left,2.3051906705583454,weber_holds_vmismatch_0.7
37,2,6,left,right,1.5384125423386736,weber_holds_vmismatch_0.7
38,2,6,left,right,2.3168185311804694,weber_holds_vmismatch_0.7
39,2,6,left,right,1.9804373358511447,weber_holds_vmismatch_0.7
40,2,6,left,right,1.5344862373460941,weber_holds_vmismatch_0.7
41,2,7,left,left,1.8829059667503656,weber_holds_vmismatch_0.7
42,2,7,left,left,1.411777656170992,weber_holds_vmismatch_0.7
43,2,7,left,left,1.2878871838693713,weber_holds_vmismatch_0.7
44,2,7,left,left,0.9105697368571446,weber_holds_vmismatch_0.7
45,2,7,left,right,1.7232710642561688,weber_holds_vmismatch_0.7
46,2,7,left,left,1.8527282617030894,weber_holds_vmismatch_0.7
47,2,7,left,right,1.5568513064928373,weber_holds_vmismatch_0.7
48,2,7,left,left,1.199435230983154,weber_holds_vmismatch_0.7
49,2,7,left,left,1.1752624507438063,weber_holds_vmismatch_0.7
50,2,7,left,left,1.2805001515696748,weber_holds_vmismatch_0.7
51,2,8,left,left,0.7853460358663331,weber_holds_vmismatch_0.7
52,2,8,left,left,1.1866007454365401,weber_holds_vmismatch_0.7
53,2,8,left,left,0.9960649379639721,weber_holds_vmismatch_0.7
54,2,8,left,left,0.7515937344858243,weber_holds_vmismatch_0.7
55,2,8,left,left,0.6920839619592547,weber_holds_vmismatch_0.7
56,2,8,left,left,1.4205971548221747,weber_holds_vmismatch_0.7
57,2,8,left,left,0.9416377524138537,weber_holds_vmismatch_0.7
58,2,8,left,left,1.01581205608167,weber_holds_vmismatch_0.7
59,2,8,left,right,1.2193601812075103,weber_holds_vmismatch_0.7
60,2,8,left,left,1.1265766040872194,weber_holds_vmismatch_0.7
61,2,2,right,right,1.424397484151843,weber_holds_vmismatch_0.7
62,2,2,right,left,0.9380132696178582,weber_holds_vmismatch_0.7
63,2,2,right,right,1.0557908001254188,weber_holds_vmismatch_0.7
64,2,2,right,right,0.7040141846274492,weber_holds_vmismatch_0.7
65,2,2,right,right,0.9260263820920078,weber_holds_vmismatch_0.7
66,2,2,right,right,0.800170446628812,weber_holds_vmismatch_0.7
67,2,2,right,right,1.1735300181086774,weber_holds_vmismatch_0.7
68,2,2,right,right,0.7421784605087889,weber_holds_vmismatch_0.7
69,2,2,right,right,0.7767853099810711,weber_holds_vmismatch_0.7
70,2,2,right,right,1.327270963436471,weber_holds_vmismatch_0.7
71,2,3,right,right,1.8258244476600045,weber_holds_vmismatch_0.7
72,2,3,right,right,1.060032436889004,weber_holds_vmismatch_0.7
73,2,3,right,left,1.4369148525009554,weber_holds_vmismatch_0.7
74,2,3,right,right,1.95600235709908,weber_holds_vmismatch_0.7
75,2,3,right,left,1.2741464490476697,weber_holds_vmismatch_0.7
76,2,3,right,right,1.1781435010276236,weber_holds_vmismatch_0.7
77,2,3,right,right,1.893652766255885,weber_holds_vmismatch_0.7
78,2,3,right,right,1.509384069313454,weber_holds_vmismatch_0.7
79,2,3,right,right,1.46474993889372,weber_holds_vmismatch_0.7
80,2,3,right,right,1.6379800656769705,weber_holds_vmismatch_0.7
81,2,4,right,left,3.1379945080847342,weber_holds_vmismatch_0.7
82,2,4,right,right,1.965721539442772,weber_holds_vmismatch_0.7
83,2,4,right,left,1.7291518164362705,weber_holds_vmismatch_0.7
84,2,4,right,left,1.3106919965358668,weber_holds_vmismatch_0.7
85,2,4,right,left,1.611712811307606,weber_holds_vmismatch_0.7
86,2,4,right,right,2.458062057116711,weber_holds_vmismatch_0.7
87,2,4,right,left,2.6115252550659496,weber_holds_vmismatch_0.7
88,2,4,right,right,2.15188969226097,weber_holds_vmismatch_0.7
89,2,4,right,right,2.7923435221049298,weber_holds_vmismatch_0.7
90,2,4,right,right,2.554355950454957,weber_holds_vmismatch_0.7
91,2,6,right,left,2.0678162288446327,weber_holds_vmismatch_0.7
92,2,6,right,left,1.839298425376957,weber_holds_vmismatch_0.7
93,2,6,right,left,1.6432930974831108,weber_holds_vmismatch_0.7
94,2,6,right,left,2.156681171108781,weber_holds_vmismatch_0.7
95,2,6,right,left,1.4966002442922093,weber_holds_vmismatch_0.7
96,2,6,right,left,2.592475595851246,weber_holds_vmismatch_0.7
97,2,6,right,right,1.533866100617147,weber_holds_vmismatch_0.7
98,2,6,right,left,1.3176917004040334,weber_holds_vmismatch_0.7
99,2,6,right,left,2.1437281933429286,weber_holds_vmismatch_0.7
100,2,6,right,left,2.669333631986516,weber_holds_vmismatch_0.7
101,2,7,right,right,1.2365937931073376,weber_holds_vmismatch_0.7
102,2,7,right,right,0.8367516471432408,weber_holds_vmismatch_0.7
103,2,7,right,right,1.6137627450614924,weber_holds_vmismatch_0.7
104,2,7,right,right,0.9785814709027811,weber_holds_vmismatch_0.7
105,2,7,right,right,1.2309892304387349,weber_holds_vmismatch_0.7
106,2,7,right,right,1.0555545965979745,weber_holds_vmismatch_0.7
107,2,7,right,right,1.1633441925312669,weber_holds_vmismatch_0.7
108,2,7,right,right,1.4930952684218615,weber_holds_vmismatch_0.7
109,2,7,right,right,0.8480782363251367,weber_holds_vmismatch_0.7
110,2,7,right,right,1.8179980138247076,weber_holds_vmismatch_0.7
111,2,8,right,right,1.1501283193737573,weber_holds_vmismatch_0.7
112,2,8,right,right,0.9682387256843801,weber_holds_vmismatch_0.7
113,2,8,right,right,0.9140615411086304,weber_holds_vmismatch_0.7
114,2,8,right,left,1.1682489231649105,weber_holds_vmismatch_0.7
115,2,8,right,right,0.9711442608944181,weber_holds_vmismatch_0.7
116,2,8,right,right,1.1731373300558297,weber_holds_vmismatch_0.7
117,2,8,right,right,1.2849302364525625,weber_holds_vmismatch_0.7
118,2,8,right,right,1.0149649776544767,weber_holds_vmismatch_0.7
119,2,8,right,right,1.2439553363047404,weber_holds_vmismatch_0.7
120,2,8,right,right,1.6152191811733942,weber_holds_vmismatch_0.7
1,3,2,left,left,0.9607302076598088,weber_holds_vmismatch_0.7
2,3,2,left,left,0.7353637628498848,weber_holds_vmismatch_0.7
3,3,2,left,left,0.9465697813487008,weber_holds_vmismatch_0.7
4,3,2,left,left,0.8849763152831267,weber_holds_vmismatch_0.7
5,3,2,left,left,1.1856784597427923,weber_holds_vmismatch_0.7
6,3,2,left,left,1.110353943608428,weber_holds_vmismatch_0.7
7,3,2,left,left,1.1164321301903484,weber_holds_vmismatch_0.7
8,3,2,left,left,0.7058912196080822,weber_holds_vmismatch_0.7
9,3,2,left,left,1.2135053642449638,weber_holds_vmismatch_0.7
10,3,2,left,left,0.8393648994183431,weber_holds_vmismatch_0.7
11,3,3,left,left,0.9953283737314023,weber_holds_vmismatch_0.7
12,3,3,left,left,1.1038753632303684,weber_holds_vmismatch_0.7
13,3,3,left,left,1.2154266512841425,weber_holds_vmismatch_0.7
14,3,3,left,left,2.6792200269702566,weber_holds_vmismatch_0.7
15,3,3,left,left,1.5032522858113282,weber_holds_vmismatch_0.7
16,3,3,left,left,1.5316391699317091,weber_holds_vmismatch_0.7
17,3,3,left,right,1.4919811203240734,weber_holds_vmismatch_0.7
18,3,3,left,left,1.4418449234989161,weber_holds_vmismatch_0.7
19,3,3,left,left,1.1137992590791317,weber_holds_vmismatch_0.7
20,3,3,left,left,1.6008899664143859,weber_holds_vmismatch_0.7
21,3,4,left,right,2.1683902165137305,weber_holds_vmismatch_0.7
22,3,4,left,left,1.9588935846171944,weber_holds_vmismatch_0.7
23,3,4,left,left,1.8800325422965445,weber_holds_vmismatch_0.7
24,3,4,left,left,1.8224752637560653,weber_holds_vmismatch_0.7
25,3,4,left,left,2.262990745226668,weber_holds_vmismatch_0.7
26,3,4,left,right,1.9803801768325326,weber_holds_vmismatch_0.7
27,3,4,left,right,3.2645885069617577,weber_holds_vmismatch_0.7
28,3,4,left,left,1.7590666468355767,weber_holds_vmismatch_0.7
29,3,4,left,right,2.8694545981619735,weber_holds_vmismatch_0.7
30,3,4,left,right,1.9306164714606329,weber_holds_vmismatch_0.7
31,3,6,left,left,1.538771597076357,weber_holds_vmismatch_0.7
32,3,6,left,right,2.358485330932044,weber_holds_vmismatch_0.7
33,3,6,left,left,1.8886289103404375,weber_holds_vmismatch_0.7
34,3,6,left,right,1.525167164656265,weber_holds_vmismatch_0.7
35,3,6,left,left,2.040495564916226,weber_holds_vmismatch_0.7
36,3,6,left,left,1.9973524091290606,weber_holds_vmismatch_0.7
37,3,6,left,right,1.8883682308607537,weber_holds_vmismatch_0.7
38,3,6,left,right,1.9605194948910691,weber_holds_vmismatch_0.7
39,3,6,left,left,1.7490808147001489,weber_holds_vmismatch_0.7
40,3,6,left,left,1.8357047922074805,weber_holds_vmismatch_0.7
41,3,7,left,left,1.2655397408320697,weber_holds_vmismatch_0.7
42,3,7,left,left,1.397873708260064,weber_holds_vmismatch_0.7
43,3,7,left,left,1.6896761607219308,weber_holds_vmismatch_0.7
44,3,7,left,left,1.1783944309366534,weber_holds_vmismatch_0.7
45,3,7,left,left,1.2554742055384946,weber_holds_vmismatch_0.7
46,3,7,left,left,1.2212008984958402,weber_holds_vmismatch_0.7
47,3,7,left,left,1.246363337624959,weber_holds_vmismatch_0.7
48,3,7,left,left,1.6473474674699433,weber_holds_vmismatch_0.7
49,3,7,left,left,1.9130810655485273,weber_holds_vmismatch_0.7
50,3,7,left,left,1.0579583845126772,weber_holds_vmismatch_0.7
51,3,8,left,left,1.0691698519341881,weber_holds_vmismatch_0.7
52,3,8,left,left,0.7388360767853375,weber_holds_vmismatch_0.7
53,3,8,left,left,1.163947454494155,weber_holds_vmismatch_0.7
54,3,8,left,left,0.8590535792107952,weber_holds_vmismatch_0.7
55,3,8,left,left,0.8849857647008101,weber_holds_vmismatch_0.7
56,3,8,left,left,1.0427832140207902,weber_holds_vmismatch_0.7
57,3,8,left,left,1.0204243521441776,weber_holds_vmismatch_0.7
58,3,8,left,left,1.1114464012339416,weber_holds_vmismatch_0.7
59,3,8,left,left,1.2232167554089888,weber_holds_vmismatch_0.7
60,3,8,left,left,0.927835651149391,weber_holds_vmismatch_0.7
61,3,2,right,right,1.326915800637086,weber_holds_vmismatch_0.7
62,3,2,right,right,0.5994196009721755,weber_holds_vmismatch_0.7
63,3,2,right,right,1.305640786421917,weber_holds_vmismatch_0.7
64,3,2,right,right,0.9968039452883768,weber_holds_vmismatch_0.7
65,3,2,right,right,1.0811766651149302,weber_holds_vmismatch_0.7
66,3,2,right,right,0.8435975980357238,weber_holds_vmismatch_0.7
67,3,2,right,right,0.8111716739207779,weber_holds_vmismatch_0.7
68,3,2,right,left,1.2027447888470257,weber_holds_vmismatch_0.7
69,3,2,right,right,0.9506031212572916,weber_holds_vmismatch_0.7
70,3,2,right,right,0.6664125510570608,weber_holds_vmismatch_0.7
71,3,3,right,left,1.2779279450268841,weber_holds_vmismatch_0.7
72,3,3,right,right,1.3111587511230862,weber_holds_vmismatch_0.7
73,3,3,right,right,1.2571214794061885,weber_holds_vmismatch_0.7
74,3,3,right,left,1.4402744998642127,weber_holds_vmismatch_0.7
75,3,3,right,right,1.6240563489644086,weber_holds_vmismatch_0.7
76,3,3,right,left,1.2678781223275701,weber_holds_vmismatch_0.7
77,3,3,right,right,1.1011705238419494,weber_holds_vmismatch_0.7
78,3,3,right,right,1.7716020051500683,weber_holds_vmismatch_0.7
79,3,3,right,right,1.2209039857675603,weber_holds_vmismatch_0.7
80,3,3,right,right,0.97136468174099,weber_holds_vmismatch_0.7
81,3,4,right,left,2.066636018392641,weber_holds_vmismatch_0.7
82,3,4,right,left,1.7957536980812752,weber_holds_vmismatch_0.7
83,3,4,right,left,2.0031598438151774,weber_holds_vmismatch_0.7
84,3,4,right,right,1.8911593386148533,weber_holds_vmismatch_0.7
85,3,4,right,left,2.539018380567995,weber_holds_vmismatch_0.7
86,3,4,right,left,1.6941444970981905,weber_holds_vmismatch_0.7
87,3,4,right,left,1.9431080649595454,weber_holds_vmismatch_0.7
88,3,4,right,right,1.5984142797382042,weber_holds_vmismatch_0.7
89,3,4,right,left,1.665396363955636,weber_holds_vmismatch_0.7
90,3,4,right,right,3.1781178614095693,weber_holds_vmismatch_0.7
91,3,6,right,left,2.264091681512561,weber_holds_vmismatch_0.7
92,3,6,right,right,1.6984958766510998,weber_holds_vmismatch_0.7
93,3,6,right,right,2.126725720593608,weber_holds_vmismatch_0.7
94,3,6,right,right,2.061961801602268,weber_holds_vmismatch_0.7
95,3,6,right,right,1.8865917584690015,weber_holds_vmismatch_0.7
96,3,6,right,left,1.920065398304937,weber_holds_vmismatch_0.7
97,3,6,right,left,1.6536331925676437,weber_holds_vmismatch_0.7
98,3,6,right,left,1.8579417316654856,weber_holds_vmismatch_0.7
99,3,6,right,right,1.8323557198003073,weber_holds_vmismatch_0.7
100,3,6,right,right,2.108029660360906,weber_holds_vmismatch_0.7
101,3,7,right,right,1.7710462803930713,weber_holds_vmismatch_0.7
102,3,7,right,left,1.6126385303108046,weber_holds_vmismatch_0.7
103,3,7,right,right,1.2846970502280675,weber_holds_vmismatch_0.7
104,3,7,right,right,1.2281776989748068,weber_holds_vmismatch_0.7
105,3,7,right,right,1.1012783680829188,weber_holds_vmismatch_0.7
106,3,7,right,left,0.956456161534466,weber_holds_vmismatch_0.7
107,3,7,right,left,1.3980828277824355,weber_holds_vmismatch_0.7
108,3,7,right,right,1.1396926767920303,weber_holds_vmismatch_0.7
109,3,7,right,right,1.2874016542849924,weber_holds_vmismatch_0.7
110,3,7,right,right,1.532491311419499,weber_holds_vmismatch_0.7
111,3,8,right,right,0.9346380563832355,weber_holds_vmismatch_0.7
112,3,8,right,right,1.0595111161636295,weber_holds_vmismatch_0.7
113,3,8,right,right,0.7730303941549979,weber_holds_vmismatch_0.7
114,3,8,right,right,0.9182929762582279,weber_holds_vmismatch_0.7
115,3,8,right,left,0.9714881584623751,weber_holds_vmismatch_0.7
116,3,8,right,right,0.9500645601355786,weber_holds_vmismatch_0.7
117,3,8,right,right,1.2548222961198123,weber_holds_vmismatch_0.7
118,3,8,right,right,1.1905825168354245,weber_holds_vmismatch_0.7
119,3,8,right,right,1.1486834870341078,weber_holds_vmismatch_0.7
120,3,8,right,right,1.5828895312266764,weber_holds_vmismatch_0.7
1,4,2,left,left,1.0916827294129205,weber_holds_vmismatch_0.7
2,4,2,left,left,0.874992057056913,weber_holds_vmismatch_0.7
3,4,2,left,left,0.7828616943135083,weber_holds_vmismatch_0.7
4,4,2,left,left,1.5151774015711208,weber_holds_vmismatch_0.7
5,4,2,left,left,0.8852603743602241,weber_holds_vmismatch_0.7
6,4,2,left,left,0.9579887404327925,weber_holds_vmismatch_0.7
7,4,2,left,left,1.0227079037403113,weber_holds_vmismatch_0.7
8,4,2,left,left,0.938728241254186,weber_holds_vmismatch_0.7
9,4,2,left,left,1.1643444069567892,weber_holds_vmismatch_0.7
10,4,2,left,left,0.7416053079960803,weber_holds_vmismatch_0.7
11,4,3,left,left,1.235696124978491,weber_holds_vmismatch_0.7
12,4,3,left,right,1.0417107030553718,weber_holds_vmismatch_0.7
13,4,3,left,left,1.2772259799424466,weber_holds_vmismatch_0.7
14,4,3,left,left,1.0100120145919536,weber_holds_vmismatch_0.7
15,4,3,left,right,1.5970372038575156,weber_holds_vmismatch_0.7
16,4,3,left,left,1.6860164836737845,weber_holds_vmismatch_0.7
17,4,3,left,left,1.0938805237504607,weber_holds_vmismatch_0.7
18,4,3,left,left,1.2862460763343853,weber_holds_vmismatch_0.7
19,4,3,left,left,0.8568510860202954,weber_holds_vmismatch_0.7
20,4,3,left,left,1.6878896401959005,weber_holds_vmismatch_0.7
21,4,4,left,right,2.235163266101936,weber_holds_vmismatch_0.7
22,4,4,left,left,1.7192097034151383,weber_holds_vmismatch_0.7
23,4,4,left,right,1.8445259733840327,weber_holds_vmismatch_0.7
24,4,4,left,right,1.632614397412422,weber_holds_vmismatch_0.7
25,4,4,left,left,1.2864615038013436,weber_holds_vmismatch_0.7
26,4,4,left,right,2.9634978819648765,weber_holds_vmismatch_0.7
27,4,4,left,right,2.7952598018579784,weber_holds_vmismatch_0.7
28,4,4,left,right,2.7943757210968836,weber_holds_vmismatch_0.7
29,4,4,left,right,1.471448791770949,weber_holds_vmismatch_0.7
30,4,4,left,right,2.1546356308716197,weber_holds_vmismatch_0.7
31,4,6,left,right,1.918810711296473,weber_holds_vmismatch_0.7
32,4,6,left,right,1.5728608659435594,weber_holds_vmismatch_0.7
33,4,6,left,right,1.645991715062328,weber_holds_vmismatch_0.7
34,4,6,left,right,2.0201038369572397,weber_holds_vmismatch_0.7
35,4,6,left,left,2.072823378086073,weber_holds_vmismatch_0.7
36,4,6,left,right,1.8270862246729156,weber_holds_vmismatch_0.7
37,4,6,left,left,2.963811419948941,weber_holds_vmismatch_0.7
38,4,6,left,right,1.965686642079166,weber_holds_vmismatch_0.7
39,4,6,left,right,2.0440119597012476,weber_holds_vmismatch_0.7
40,4,6,left,left,2.032483233051714,weber_holds_vmismatch_0.7
41,4,7,left,left,1.473458172705523,weber_holds_vmismatch_0.7
