trials,participant,valence,S,R,rt,dataset
31,1,6,left,right,1.8040308303687076,weber_holds_vmismatch_0.8
32,1,6,left,left,2.073964384051029,weber_holds_vmismatch_0.8
33,1,6,left,right,1.4818093015709917,weber_holds_vmismatch_0.8
34,1,6,left,right,2.1728249181653645,weber_holds_vmismatch_0.8
35,1,6,left,right,1.9973465396676304,weber_holds_vmismatch_0.8
36,1,6,left,right,2.1070902085070733,weber_holds_vmismatch_0.8
37,1,6,left,right,2.8333483678812903,weber_holds_vmismatch_0.8
38,1,6,left,left,1.951001229040882,weber_holds_vmismatch_0.8
39,1,6,left,left,1.649954113778965,weber_holds_vmismatch_0.8
40,1,6,left,right,1.9964419686280006,weber_holds_vmismatch_0.8
41,1,7,left,left,1.4957697847632585,weber_holds_vmismatch_0.8
42,1,7,left,left,1.158256692818892,weber_holds_vmismatch_0.8
43,1,7,left,left,1.1945926572570416,weber_holds_vmismatch_0.8
44,1,7,left,right,1.3711371490085547,weber_holds_vmismatch_0.8
45,1,7,left,left,1.2836489143085579,weber_holds_vmismatch_0.8
46,1,7,left,left,1.2762296643238207,weber_holds_vmismatch_0.8
47,1,7,left,left,1.9185918878711958,weber_holds_vmismatch_0.8
48,1,7,left,left,1.129749910289823,weber_holds_vmismatch_0.8
49,1,7,left,left,1.57820428361322,weber_holds_vmismatch_0.8
50,1,7,left,left,1.4549001483241109,weber_holds_vmismatch_0.8
51,1,8,left,left,0.7425159980663667,weber_holds_vmismatch_0.8
52,1,8,left,right,0.9335795702814378,weber_holds_vmismatch_0.8
53,1,8,left,left,0.7004996297342501,weber_holds_vmismatch_0.8
54,1,8,left,left,1.108287957696419,weber_holds_vmismatch_0.8
55,1,8,left,left,0.8820325321908324,weber_holds_vmismatch_0.8
56,1,8,left,right,1.317511277453008,weber_holds_vmismatch_0.8
57,1,8,left,left,1.3219081219444884,weber_holds_vmismatch_0.8
58,1,8,left,left,1.267530959790355,weber_holds_vmismatch_0.8
59,1,8,left,left,1.2185095723631636,weber_holds_vmismatch_0.8
60,1,8,left,left,0.8153843560997047,weber_holds_vmismatch_0.8
61,1,2,right,left,1.1136042013394338,weber_holds_vmismatch_0.8
62,1,2,right,right,1.0304603421175624,weber_holds_vmismatch_0.8
63,1,2,right,right,1.1938744275776763,weber_holds_vmismatch_0.8
64,1,2,right,right,1.2482656368318459,weber_holds_vmismatch_0.8
65,1,2,right,right,0.8427928882727509,weber_holds_vmismatch_0.8
66,1,2,right,right,1.0403474838251032,weber_holds_vmismatch_0.8
67,1,2,right,right,1.0575478171175614,weber_holds_vmismatch_0.8
68,1,2,right,right,1.0890498265319761,weber_holds_vmismatch_0.8
69,1,2,right,left,1.1227592739991659,weber_holds_vmismatch_0.8
70,1,2,right,right,1.0655997861864173,weber_holds_vmismatch_0.8
71,1,3,right,right,1.2434483504472456,weber_holds_vmismatch_0.8
72,1,3,right,right,1.77368386138783,weber_holds_vmismatch_0.8
73,1,3,right,right,2.464820290235983,weber_holds_vmismatch_0.8
74,1,3,right,right,1.651602324454872,weber_holds_vmismatch_0.8
75,1,3,right,left,1.0908525955615116,weber_holds_vmismatch_0.8
76,1,3,right,right,2.402247161394138,weber_holds_vmismatch_0.8
77,1,3,right,right,1.475438393958188,weber_holds_vmismatch_0.8
78,1,3,right,right,1.7444541366738024,weber_holds_vmismatch_0.8
79,1,3,right,left,2.624305045552976,weber_holds_vmismatch_0.8
80,1,3,right,left,2.4207586754339667,weber_holds_vmismatch_0.8
81,1,4,right,right,1.9044252930796324,weber_holds_vmismatch_0.8
82,1,4,right,left,1.5245988092044969,weber_holds_vmismatch_0.8
83,1,4,right,left,1.565600741667031,weber_holds_vmismatch_0.8
84,1,4,right,left,1.8819395623791098,weber_holds_vmismatch_0.8
85,1,4,right,left,2.4694142893285567,weber_holds_vmismatch_0.8
86,1,4,right,right,1.555676549989926,weber_holds_vmismatch_0.8
87,1,4,right,left,1.16080318393205,weber_holds_vmismatch_0.8
88,1,4,right,right,1.9772208442714423,weber_holds_vmismatch_0.8
89,1,4,right,right,2.516307757961533,weber_holds_vmismatch_0.8
90,1,4,right,left,2.0295487668105907,weber_holds_vmismatch_0.8
91,1,6,right,left,1.7930871863460198,weber_holds_vmismatch_0.8
92,1,6,right,left,1.9202810689742598,weber_holds_vmismatch_0.8
93,1,6,right,right,1.6119179926662306,weber_holds_vmismatch_0.8
94,1,6,right,left,1.6118591529333832,weber_holds_vmismatch_0.8
95,1,6,right,left,1.8797238325803554,weber_holds_vmismatch_0.8
96,1,6,right,left,2.0620714522717294,weber_holds_vmismatch_0.8
97,1,6,right,left,2.2433025556325483,weber_holds_vmismatch_0.8
98,1,6,right,right,2.2079001790328636,weber_holds_vmismatch_0.8
99,1,6,right,left,1.2934589942907557,weber_holds_vmismatch_0.8
100,1,6,right,right,1.6818675460661296,weber_holds_vmismatch_0.8
101,1,7,right,right,1.5806077474925833,weber_holds_vmismatch_0.8
102,1,7,right,left,1.3074516681922872,weber_holds_vmismatch_0.8
103,1,7,right,right,1.478946565433261,weber_holds_vmismatch_0.8
104,1,7,right,right,1.3216220421234033,weber_holds_vmismatch_0.8
105,1,7,right,right,1.750378072555715,weber_holds_vmismatch_0.8
106,1,7,right,right,1.2990919232675546,weber_holds_vmismatch_0.8
107,1,7,right,right,1.619203350860888,weber_holds_vmismatch_0.8
108,1,7,right,right,1.3027341995795798,weber_holds_vmismatch_0.8
109,1,7,right,right,0.9543603306871697,weber_holds_vmismatch_0.8
110,1,7,right,right,1.3808290933176752,weber_holds_vmismatch_0.8
111,1,8,right,right,0.9059891511934208,weber_holds_vmismatch_0.8
112,1,8,right,left,1.5206194465337317,weber_holds_vmismatch_0.8
113,1,8,right,right,0.8690143368819498,weber_holds_vmismatch_0.8
114,1,8,right,right,0.8385562214124569,weber_holds_vmismatch_0.8
115,1,8,right,right,0.8778188597099199,weber_holds_vmismatch_0.8
116,1,8,right,right,0.8217402651039576,weber_holds_vmismatch_0.8
117,1,8,right,right,0.9085351813686915,weber_holds_vmismatch_0.8
118,1,8,right,left,1.1786939717000255,weber_holds_vmismatch_0.8
119,1,8,right,right,0.9621010118071527,weber_holds_vmismatch_0.8
120,1,8,right,right,1.0586579945876753,weber_holds_vmismatch_0.8
1,2,2,left,left,2.8114093549035046,weber_holds_vmismatch_0.8
2,2,2,left,left,1.1006524047158013,weber_holds_vmismatch_0.8
3,2,2,left,left,1.2474977253785253,weber_holds_vmismatch_0.8
4,2,2,left,left,1.6439655457419942,weber_holds_vmismatch_0.8
5,2,2,left,left,0.7045461493442484,weber_holds_vmismatch_0.8
6,2,2,left,left,1.0361739212798715,weber_holds_vmismatch_0.8
7,2,2,left,left,0.7310627423639593,weber_holds_vmismatch_0.8
8,2,2,left,left,0.7473928826823588,weber_holds_vmismatch_0.8
9,2,2,left,left,0.7015490084273177,weber_holds_vmismatch_0.8
10,2,2,left,left,1.4844462190379288,weber_holds_vmismatch_0.8
11,2,3,left,right,1.2620648928299327,weber_holds_vmismatch_0.8
12,2,3,left,left,1.5646344070792049,weber_holds_vmismatch_0.8
13,2,3,left,left,1.6697984296417898,weber_holds_vmismatch_0.8
14,2,3,left,right,1.2273413723492046,weber_holds_vmismatch_0.8
15,2,3,left,left,1.4740022903895844,weber_holds_vmismatch_0.8
16,2,3,left,right,1.4425754847913244,weber_holds_vmismatch_0.8
17,2,3,left,right,1.241641814887054,weber_holds_vmismatch_0.8
18,2,3,left,right,1.2244207698207128,weber_holds_vmismatch_0.8
19,2,3,left,right,1.1445123555458634,weber_holds_vmismatch_0.8
20,2,3,left,left,1.3147567360675847,weber_holds_vmismatch_0.8
21,2,4,left,right,1.758472488424419,weber_holds_vmismatch_0.8
22,2,4,left,left,1.326642047957663,weber_holds_vmismatch_0.8
23,2,4,left,right,3.0011664505117595,weber_holds_vmismatch_0.8
24,2,4,left,right,1.7451707203553375,weber_holds_vmismatch_0.8
25,2,4,left,right,1.752419046849563,weber_holds_vmismatch_0.8
26,2,4,left,right,2.1556879002667966,weber_holds_vmismatch_0.8
27,2,4,left,right,1.3852642866852927,weber_holds_vmismatch_0.8
28,2,4,left,left,2.4801060320819444,weber_holds_vmismatch_0.8
29,2,4,left,right,1.635568599619772,weber_holds_vmismatch_0.8
30,2,4,left,left,2.100762421650776,weber_holds_vmismatch_0.8
31,2,6,left,right,2.9136470127134824,weber_holds_vmismatch_0.8
32,2,6,left,right,1.9254784468191903,weber_holds_vmismatch_0.8
33,2,6,left,right,2.445197268406212,weber_holds_vmismatch_0.8
34,2,6,left,left,1.81297937301538,weber_holds_vmismatch_0.8
35,2,6,left,right,2.8139527366066335,weber_holds_vmismatch_0.8
36,2,6,left,right,2.062272663311664,weber_holds_vmismatch_0.8
37,2,6,left,right,1.5948841509404663,weber_holds_vmismatch_0.8
38,2,6,left,right,1.7505315559653487,weber_holds_vmismatch_0.8
39,2,6,left,right,1.6686777836408198,weber_holds_vmismatch_0.8
40,2,6,left,right,1.8237808476857107,weber_holds_vmismatch_0.8
41,2,7,left,left,0.9242893766840408,weber_holds_vmismatch_0.8
42,2,7,left,left,2.0973805386117155,weber_holds_vmismatch_0.8
43,2,7,left,left,1.0027490906524066,weber_holds_vmismatch_0.8
44,2,7,left,left,1.7380010944243824,weber_holds_vmismatch_0.8
45,2,7,left,right,1.461814840297893,weber_holds_vmismatch_0.8
46,2,7,left,left,1.5317317030952853,weber_holds_vmismatch_0.8
47,2,7,left,left,0.9113350318887918,weber_holds_vmismatch_0.8
48,2,7,left,right,1.7172973680065209,weber_holds_vmismatch_0.8
49,2,7,left,right,0.9053788734973514,weber_holds_vmismatch_0.8
50,2,7,left,left,1.3080058045827196,weber_holds_vmismatch_0.8
51,2,8,left,left,1.039005702695138,weber_holds_vmismatch_0.8
52,2,8,left,left,1.437665741218788,weber_holds_vmismatch_0.8
53,2,8,left,left,1.1467417330189567,weber_holds_vmismatch_0.8
54,2,8,left,left,1.1817613657340351,weber_holds_vmismatch_0.8
55,2,8,left,left,2.0052003988738654,weber_holds_vmismatch_0.8
56,2,8,left,left,0.8825425376992133,weber_holds_vmismatch_0.8
57,2,8,left,left,0.6711786638564161,weber_holds_vmismatch_0.8
58,2,8,left,left,1.1419490634213032,weber_holds_vmismatch_0.8
59,2,8,left,left,0.9750977532507452,weber_holds_vmismatch_0.8
60,2,8,left,left,0.9350923277884875,weber_holds_vmismatch_0.8
61,2,2,right,right,1.0527003389159273,weber_holds_vmismatch_0.8
62,2,2,right,right,0.939282526870513,weber_holds_vmismatch_0.8
63,2,2,right,right,0.974671485558857,weber_holds_vmismatch_0.8
64,2,2,right,right,1.049787490451498,weber_holds_vmismatch_0.8
65,2,2,right,right,0.8827828700601306,weber_holds_vmismatch_0.8
66,2,2,right,right,1.2490787593992903,weber_holds_vmismatch_0.8
67,2,2,right,right,2.268712912419931,weber_holds_vmismatch_0.8
68,2,2,right,right,1.0551404423731159,weber_holds_vmismatch_0.8
69,2,2,right,right,0.8572314839944355,weber_holds_vmismatch_0.8
70,2,2,right,right,1.202275796106155,weber_holds_vmismatch_0.8
71,2,3,right,right,1.6131013524342295,weber_holds_vmismatch_0.8
72,2,3,right,right,0.9928231152354134,weber_holds_vmismatch_0.8
73,2,3,right,right,1.3023394496737948,weber_holds_vmismatch_0.8
74,2,3,right,right,1.2625127615985063,weber_holds_vmismatch_0.8
75,2,3,right,left,1.4152944056064947,weber_holds_vmismatch_0.8
76,2,3,right,right,2.8577807302771263,weber_holds_vmismatch_0.8
77,2,3,right,right,0.9859534070154174,weber_holds_vmismatch_0.8
78,2,3,right,right,1.8390706168880704,weber_holds_vmismatch_0.8
79,2,3,right,right,1.7185487089883569,weber_holds_vmismatch_0.8
80,2,3,right,left,1.0772085319898015,weber_holds_vmismatch_0.8
81,2,4,right,left,2.086789692494922,weber_holds_vmismatch_0.8
82,2,4,right,left,1.782554513812674,weber_holds_vmismatch_0.8
83,2,4,right,left,1.602020068261357,weber_holds_vmismatch_0.8
84,2,4,right,left,2.191260639093867,weber_holds_vmismatch_0.8
85,2,4,right,right,1.8801616902479317,weber_holds_vmismatch_0.8
86,2,4,right,right,1.4953676254501485,weber_holds_vmismatch_0.8
87,2,4,right,left,1.778215089429537,weber_holds_vmismatch_0.8
88,2,4,right,right,1.9655923622031184,weber_holds_vmismatch_0.8
89,2,4,right,right,1.756054547000965,weber_holds_vmismatch_0.8
90,2,4,right,right,1.7734005977692842,weber_holds_vmismatch_0.8
91,2,6,right,left,2.7777072011894024,weber_holds_vmismatch_0.8
92,2,6,right,right,1.802830337988184,weber_holds_vmismatch_0.8
93,2,6,right,left,2.871989020579442,weber_holds_vmismatch_0.8
94,2,6,right,left,1.9247030638987477,weber_holds_vmismatch_0.8
95,2,6,right,left,1.6590952671067258,weber_holds_vmismatch_0.8
96,2,6,right,right,2.1781536925240346,weber_holds_vmismatch_0.8
97,2,6,right,right,1.5951638866581301,weber_holds_vmismatch_0.8
98,2,6,right,left,2.256711471521707,weber_holds_vmismatch_0.8
99,2,6,right,left,1.4997631030184853,weber_holds_vmismatch_0.8
100,2,6,right,left,1.9287642488078325,weber_holds_vmismatch_0.8
101,2,7,right,right,1.466704200335225,weber_holds_vmismatch_0.8
102,2,7,right,right,1.307156303715594,weber_holds_vmismatch_0.8
103,2,7,right,left,1.398558503827168,weber_holds_vmismatch_0.8
104,2,7,right,left,1.3480846603842744,weber_holds_vmismatch_0.8
105,2,7,right,right,1.3039346135877277,weber_holds_vmismatch_0.8
106,2,7,right,right,1.1297134473603692,weber_holds_vmismatch_0.8
107,2,7,right,right,1.6665401325907867,weber_holds_vmismatch_0.8
108,2,7,right,left,1.0951892368489058,weber_holds_vmismatch_0.8
109,2,7,right,left,2.330029080006426,weber_holds_vmismatch_0.8
110,2,7,right,right,1.3775188597698982,weber_holds_vmismatch_0.8
111,2,8,right,right,1.6051154158049832,weber_holds_vmismatch_0.8
112,2,8,right,right,0.9624830945033009,weber_holds_vmismatch_0.8
113,2,8,right,right,0.7298824696679278,weber_holds_vmismatch_0.8
114,2,8,right,right,0.7463262970019084,weber_holds_vmismatch_0.8
115,2,8,right,right,0.8918761770184047,weber_holds_vmismatch_0.8
116,2,8,right,right,1.1024097459004296,weber_holds_vmismatch_0.8
117,2,8,right,left,0.8201743465944986,weber_holds_vmismatch_0.8
118,2,8,right,right,0.7984920151833907,weber_holds_vmismatch_0.8
119,2,8,right,right,0.8353404979624854,weber_holds_vmismatch_0.8
120,2,8,right,right,1.2194109395622665,weber_holds_vmismatch_0.8
1,3,2,left,left,0.6664928612793588,weber_holds_vmismatch_0.8
2,3,2,left,left,1.1549336939767347,weber_holds_vmismatch_0.8
3,3,2,left,left,0.9169659977679123,weber_holds_vmismatch_0.8
4,3,2,left,left,0.8298990070566812,weber_holds_vmismatch_0.8
5,3,2,left,left,1.2044671424917919,weber_holds_vmismatch_0.8
6,3,2,left,left,1.003982217336612,weber_holds_vmismatch_0.8
7,3,2,left,left,0.9394600741599515,weber_holds_vmismatch_0.8
8,3,2,left,left,0.7475583781941093,weber_holds_vmismatch_0.8
9,3,2,left,left,0.963361697952499,weber_holds_vmismatch_0.8
10,3,2,left,left,0.9224779222025083,weber_holds_vmismatch_0.8
11,3,3,left,left,1.3301087410440482,weber_holds_vmismatch_0.8
12,3,3,left,right,2.4497880212221825,weber_holds_vmismatch_0.8
13,3,3,left,left,1.391467412975908,weber_holds_vmismatch_0.8
14,3,3,left,left,1.798149113373412,weber_holds_vmismatch_0.8
15,3,3,left,left,1.0366185751075991,weber_holds_vmismatch_0.8
16,3,3,left,left,1.7727359491793995,weber_holds_vmismatch_0.8
17,3,3,left,left,0.758131636536381,weber_holds_vmismatch_0.8
18,3,3,left,right,1.5588592337127527,weber_holds_vmismatch_0.8
19,3,3,left,left,0.9967576425424238,weber_holds_vmismatch_0.8
20,3,3,left,left,1.2012852176790332,weber_holds_vmismatch_0.8
21,3,4,left,right,2.71493590717329,weber_holds_vmismatch_0.8
22,3,4,left,right,1.6956475269373474,weber_holds_vmismatch_0.8
23,3,4,left,left,1.7426835100032874,weber_holds_vmismatch_0.8
24,3,4,left,left,2.0520570555321913,weber_holds_vmismatch_0.8
25,3,4,left,right,1.836551525325978,weber_holds_vmismatch_0.8
26,3,4,left,right,1.481722653452986,weber_holds_vmismatch_0.8
27,3,4,left,right,2.209803795333059,weber_holds_vmismatch_0.8
28,3,4,left,right,1.407712086479653,weber_holds_vmismatch_0.8
29,3,4,left,right,1.939212377264896,weber_holds_vmismatch_0.8
30,3,4,left,left,2.971654124187263,weber_holds_vmismatch_0.8
31,3,6,left,left,2.152974798866452,weber_holds_vmismatch_0.8
32,3,6,left,left,2.08396747850126,weber_holds_vmismatch_0.8
33,3,6,left,right,1.7457170674354563,weber_holds_vmismatch_0.8
34,3,6,left,left,2.1488712550840052,weber_holds_vmismatch_0.8
35,3,6,left,left,1.7705053839619143,weber_holds_vmismatch_0.8
36,3,6,left,right,2.2028863664566893,weber_holds_vmismatch_0.8
37,3,6,left,right,2.662265021642751,weber_holds_vmismatch_0.8
38,3,6,left,right,1.5880926555589925,weber_holds_vmismatch_0.8
39,3,6,left,right,1.5638115104699897,weber_holds_vmismatch_0.8
40,3,6,left,left,2.11323677526441,weber_holds_vmismatch_0.8
41,3,7,left,left,1.2073921357902129,weber_holds_vmismatch_0.8
42,3,7,left,left,1.636481334907846,weber_holds_vmismatch_0.8
43,3,7,left,right,2.024122218455936,weber_holds_vmismatch_0.8
44,3,7,left,left,1.9810090918107435,weber_holds_vmismatch_0.8
45,3,7,left,left,3.245926004559105,weber_holds_vmismatch_0.8
46,3,7,left,left,1.8608255850214845,weber_holds_vmismatch_0.8
47,3,7,left,right,1.129937360479622,weber_holds_vmismatch_0.8
48,3,7,left,left,0.964389690617887,weber_holds_vmismatch_0.8
49,3,7,left,left,1.6381638435945756,weber_holds_vmismatch_0.8
50,3,7,left,left,1.3565463088789604,weber_holds_vmismatch_0.8
51,3,8,left,left,1.265546696346998,weber_holds_vmismatch_0.8
52,3,8,left,left,1.4597150606826796,weber_holds_vmismatch_0.8
53,3,8,left,left,0.6707083168177779,weber_holds_vmismatch_0.8
54,3,8,left,left,0.835071097924873,weber_holds_vmismatch_0.8
55,3,8,left,left,0.9700525808875324,weber_holds_vmismatch_0.8
56,3,8,left,right,1.1153184737602666,weber_holds_vmismatch_0.8
57,3,8,left,left,1.0713754304557075,weber_holds_vmismatch_0.8
58,3,8,left,left,0.8351592735789548,weber_holds_vmismatch_0.8
59,3,8,left,left,0.988911083256945,weber_holds_vmismatch_0.8
60,3,8,left,left,0.814474453600694,weber_holds_vmismatch_0.8
61,3,2,right,left,1.5692041493641316,weber_holds_vmismatch_0.8
62,3,2,right,right,0.8965398789624783,weber_holds_vmismatch_0.8
63,3,2,right,right,0.8893099372667905,weber_holds_vmismatch_0.8
64,3,2,right,right,0.6898006660333875,weber_holds_vmismatch_0.8
65,3,2,right,right,0.7900210796933553,weber_holds_vmismatch_0.8
66,3,2,right,right,0.7001692812482723,weber_holds_vmismatch_0.8
67,3,2,right,right,0.8435964926881978,weber_holds_vmismatch_0.8
68,3,2,right,left,2.6940554131320913,weber_holds_vmismatch_0.8
69,3,2,right,right,0.9769240376810859,weber_holds_vmismatch_0.8
70,3,2,right,right,0.8645415775856147,weber_holds_vmismatch_0.8
71,3,3,right,right,1.0806576017954486,weber_holds_vmismatch_0.8
72,3,3,right,right,1.1305147309296755,weber_holds_vmismatch_0.8
73,3,3,right,right,1.0933368540837571,weber_holds_vmismatch_0.8
74,3,3,right,right,0.9953522137249928,weber_holds_vmismatch_0.8
75,3,3,right,right,1.3684405952424938,weber_holds_vmismatch_0.8
76,3,3,right,right,1.427547470944614,weber_holds_vmismatch_0.8
77,3,3,right,right,2.575307550560635,weber_holds_vmismatch_0.8
78,3,3,right,right,1.6781932479929098,weber_holds_vmismatch_0.8
79,3,3,right,left,1.3706358296973056,weber_holds_vmismatch_0.8
80,3,3,right,right,1.6615983982144493,weber_holds_vmismatch_0.8
81,3,4,right,left,1.8829867613084381,weber_holds_vmismatch_0.8
82,3,4,right,left,2.5111191831806394,weber_holds_vmismatch_0.8
83,3,4,right,left,2.267181970228207,weber_holds_vmismatch_0.8
84,3,4,right,left,1.833598674866164,weber_holds_vmismatch_0.8
85,3,4,right,left,2.610490540537903,weber_holds_vmismatch_0.8
86,3,4,right,left,2.4004687634771438,weber_holds_vmismatch_0.8
87,3,4,right,right,2.0452054273288045,weber_holds_vmismatch_0.8
88,3,4,right,right,1.7075388711113806,weber_holds_vmismatch_0.8
89,3,4,right,left,2.0380442659851132,weber_holds_vmismatch_0.8
90,3,4,right,left,1.9416257561991876,weber_holds_vmismatch_0.8
91,3,6,right,left,1.553199414359751,weber_holds_vmismatch_0.8
92,3,6,right,left,1.2453964459081914,weber_holds_vmismatch_0.8
93,3,6,right,left,2.1070079910217627,weber_holds_vmismatch_0.8
94,3,6,right,left,2.2111297175302873,weber_holds_vmismatch_0.8
95,3,6,right,right,1.7190608552132418,weber_holds_vmismatch_0.8
96,3,6,right,left,2.1529619071080077,weber_holds_vmismatch_0.8
97,3,6,right,left,2.7832269283038213,weber_holds_vmismatch_0.8
98,3,6,right,right,1.895558716642578,weber_holds_vmismatch_0.8
99,3,6,right,left,2.063384769815429,weber_holds_vmismatch_0.8
100,3,6,right,right,2.273192246704914,weber_holds_vmismatch_0.8
101,3,7,right,right,1.1433220646859954,weber_holds_vmismatch_0.8
102,3,7,right,right,1.9766402907338572,weber_holds_vmismatch_0.8
103,3,7,right,left,1.191863341944793,weber_holds_vmismatch_0.8
104,3,7,right,right,1.3899012554470034,weber_holds_vmismatch_0.8
105,3,7,right,right,1.0918116301340601,weber_holds_vmismatch_0.8
106,3,7,right,right,2.5634744550862156,weber_holds_vmismatch_0.8
107,3,7,right,right,1.195673296418982,weber_holds_vmismatch_0.8
108,3,7,right,right,1.5273625199719587,weber_holds_vmismatch_0.8
109,3,7,right,right,1.46132375138054,weber_holds_vmismatch_0.8
110,3,7,right,left,1.4572462839683018,weber_holds_vmismatch_0.8
111,3,8,right,right,1.0759140803914862,weber_holds_vmismatch_0.8
112,3,8,right,right,0.870059728892445,weber_holds_vmismatch_0.8
113,3,8,right,right,0.8441898309734395,weber_holds_vmismatch_0.8
114,3,8,right,right,1.529837347387843,weber_holds_vmismatch_0.8
115,3,8,right,right,0.8815989298101181,weber_holds_vmismatch_0.8
116,3,8,right,right,0.8982094679600805,weber_holds_vmismatch_0.8
117,3,8,right,right,0.9445852460843185,weber_holds_vmismatch_0.8
118,3,8,right,right,1.06776613224087,weber_holds_vmismatch_0.8
119,3,8,right,right,1.0098071036854852,weber_holds_vmismatch_0.8
120,3,8,right,right,0.7333383944255973,weber_holds_vmismatch_0.8
1,4,2,left,left,0.866827541417692,weber_holds_vmismatch_0.8
2,4,2,left,left,0.8697404770055437,weber_holds_vmismatch_0.8
3,4,2,left,left,1.0921245825523096,weber_holds_vmismatch_0.8
4,4,2,left,left,1.0347620648819762,weber_holds_vmismatch_0.8
5,4,2,left,right,0.9680021772404297,weber_holds_vmismatch_0.8
6,4,2,left,left,1.016658990068584,weber_holds_vmismatch_0.8
7,4,2,left,left,0.6765563012534056,weber_holds_vmismatch_0.8
8,4,2,left,left,0.9462773575939458,weber_holds_vmismatch_0.8
9,4,2,left,left,0.9002638078383747,weber_holds_vmismatch_0.8
10,4,2,left,left,0.912894396890596,weber_holds_vmismatch_0.8
11,4,3,left,left,1.4431513112683658,weber_holds_vmismatch_0.8
12,4,3,left,left,1.1578994499297843,weber_holds_vmismatch_0.8
13,4,3,left,left,1.2844218653662411,weber_holds_vmismatch_0.8
14,4,3,left,left,1.413838145818207,weber_holds_vmismatch_0.8
15,4,3,left,left,1.0650035445274935,weber_holds_vmismatch_0.8
16,4,3,left,left,1.2791488911286573,weber_holds_vmismatch_0.8
17,4,3,left,left,1.1942897098656218,weber_holds_vmismatch_0.8
18,4,3,left,left,0.7517159818162131,weber_holds_vmismatch_0.8
19,4,3,left,right,1.936553550678055,weber_holds_vmismatch_0.8
20,4,3,left,right,1.3568355271313475,weber_holds_vmismatch_0.8
21,4,4,left,left,1.4516538517372404,weber_holds_vmismatch_0.8
22,4,4,left,right,1.7945905923001877,weber_holds_vmismatch_0.8
23,4,4,left,right,1.2416221436400066,weber_holds_vmismatch_0.8
24,4,4,left,right,1.6304078501177723,weber_holds_vmismatch_0.8
25,4,4,left,right,2.1610598530568286,weber_holds_vmismatch_0.8
26,4,4,left,right,1.546262700929314,weber_holds_vmismatch_0.8
27,4,4,left,right,1.9943258411361227,weber_holds_vmismatch_0.8
28,4,4,left,right,2.7390062412140974,weber_holds_vmismatch_0.8
29,4,4,left,right,1.8084980106069644,weber_holds_vmismatch_0.8
30,4,4,left,right,1.5157222701285349,weber_holds_vmismatch_0.8
31,4,6,left,right,1.7213474301728915,weber_holds_vmismatch_0.8
32,4,6,left,right,1.408087310416783,weber_holds_vmismatch_0.8
33,4,6,left,right,2.1104620995812238,weber_holds_vmismatch_0.8
34,4,6,left,left,1.712069177490267,weber_holds_vmismatch_0.8
35,4,6,left,right,1.9445907412829813,weber_holds_vmismatch_0.8
36,4,6,left,right,2.580303742361549,weber_holds_vmismatch_0.8
37,4,6,left,right,1.5007827466344643,weber_holds_vmismatch_0.8
38,4,6,left,left,1.8761396504044936,weber_holds_vmismatch_0.8
39,4,6,left,right,2.1268796826656367,weber_holds_vmismatch_0.8
40,4,6,left,right,2.4289707226549977,weber_holds_vmismatch_0.8
41,4,7,left,left,1.131414945544738,weber_holds_vmismatch_0.8
